index,book_name,author,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,sales_rank,publisher,units_sold,author_rating_score,author_popularity_score,profit_margin,revenue_per_unit,rating_weighted
802,Benjamin Franklin: An American Life,Walter Isaacson,Intermediate,3.96,70335,fiction,573.85,344.31,4.99,933,Macmillan,2916,2,3.7268710665629508,229.54000000000002,0.1180761316872428,278526.6
803,The Tiger's Wife,TÃ©a Obreht,Novice,3.37,66104,fiction,113.85,0.0,0.99,936,"Amazon Digital Services,  Inc.",2916,1,3.2390937238262403,113.85,0.0,222770.48
804,Poison Study,Maria V. Snyder,Excellent,4.16,96417,fiction,343.85,0.0,2.99,937,"Amazon Digital Services,  Inc.",2916,4,4.441663247465423,343.85,0.0,401094.72000000003
805,Lover Unbound,J.R. Ward,Excellent,4.33,97514,fiction,910.86,546.516,7.99,938,"Amazon Digital Services,  Inc.",2916,4,4.494628570038064,364.34400000000005,0.18741975308641973,422235.62
806,Going Postal,Terry Pratchett,Excellent,4.36,75186,fiction,1366.86,820.116,11.99,939,Penguin Group (USA) LLC,2916,4,4.458457102639185,546.7439999999999,0.2812469135802469,327810.96
807,The Book of Mormon,"Anonymous, Joseph Smith Jr.",Excellent,4.37,63530,fiction,1366.86,820.116,11.99,941,Random House LLC,2916,4,4.432194276534004,546.7439999999999,0.2812469135802469,277626.10000000003
808,The Mist,Stephen King,Intermediate,3.92,82062,nonfiction,340.86,204.516,2.99,943,"Amazon Digital Services,  Inc.",2916,2,3.741658955818287,136.34400000000002,0.0701358024691358,321683.04
809,Dead Beat,Jim Butcher,Famous,4.43,78123,fiction,568.86,0.0,4.99,944,"Amazon Digital Services,  Inc.",2916,3,4.186113788538875,568.86,0.0,346084.88999999996
810,Golden Son,Pierce Brown,Famous,4.46,57614,fiction,112.86,0.0,0.99,946,"Amazon Digital Services,  Inc.",2916,3,4.142214226488343,112.86,0.0,256958.44
811,Night Watch,Terry Pratchett,Famous,4.47,71271,nonfiction,910.86,546.516,7.99,947,"Amazon Digital Services,  Inc.",2916,3,4.182167578370903,364.34400000000005,0.18741975308641973,318581.37
812,The Light Fantastic,Terry Pratchett,Intermediate,3.94,75196,nonfiction,112.86,67.716,0.99,949,"Amazon Digital Services,  Inc.",2916,2,3.732480205867323,45.144000000000005,0.02322222222222222,296272.24
813,What the Dog Saw and Other Adventures,Malcolm Gladwell,Intermediate,3.82,65277,fiction,876.66,525.996,7.69,950,Random House LLC,2916,2,3.6719067359804933,350.664,0.18038271604938272,249358.13999999998
814,Pretty Girls,Karin Slaughter,Intermediate,3.95,60737,fiction,226.86,0.0,1.99,952,"Amazon Digital Services,  Inc.",2916,2,3.6983841948928644,226.86,0.0,239911.15000000002
815,Last Argument of Kings,Joe Abercrombie,Excellent,4.26,65068,fiction,568.86,341.316,4.99,952,Macmillan,2916,4,4.403349652966669,227.54400000000004,0.11704938271604938,277189.68
816,Revival,Stephen King,Intermediate,3.75,53662,fiction,568.86,0.0,4.99,953,"Amazon Digital Services,  Inc.",2916,2,3.616869979201879,568.86,0.0,201232.5
817,Horton Hears a Who!,Dr. Seuss,Excellent,4.16,80883,fiction,112.86,67.716,0.99,955,"Amazon Digital Services,  Inc.",2916,4,4.411145048205147,45.144000000000005,0.02322222222222222,336473.28
818,The Blind Side: Evolution of a Game,Michael   Lewis,Excellent,4.16,37792,children,226.86,136.116,1.99,956,HarperCollins Publishers,2889,4,4.2789645469941995,90.744,0.04711526479750779,157214.72
819,Lirael,Garth Nix,Excellent,4.29,78903,fiction,876.66,525.996,7.69,957,Penguin Group (USA) LLC,2889,4,4.445839608046223,350.664,0.18206853582554516,338493.87
820,School's Out Forever,James Patterson,Excellent,4.16,90157,fiction,340.86,204.516,2.99,958,"Amazon Digital Services,  Inc.",2889,4,4.43000170762783,136.34400000000002,0.07079127725856697,375053.12
821,é»’åŸ·äº‹ I [Kuroshitsuji I],"Yana Toboso, Tomo Kimura",Excellent,4.37,74378,nonfiction,1366.86,820.116,11.99,960,Penguin Group (USA) LLC,2889,4,4.4595801340490775,546.7439999999999,0.2838753894080997,325031.86
822,Winter,Marissa Meyer,Famous,4.49,100464,nonfiction,397.86,0.0,3.49,961,"Amazon Digital Services,  Inc.",2889,3,4.247805915431753,397.86,0.0,451083.36000000004
823,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,"Robert Louis Stevenson, Robert Mighall",Intermediate,3.94,80299,fiction,568.86,341.316,4.99,963,Random House LLC,2889,2,3.7438862181114727,227.54400000000004,0.11814330218068535,316378.06
825,The Painted Man,Peter V. Brett,Excellent,4.27,64416,fiction,454.86,272.916,3.99,966,"Amazon Digital Services,  Inc.",2889,4,4.40460019807373,181.94400000000002,0.09446728971962617,275056.31999999995
827,One Shot,Lee Child,Excellent,4.2,63335,fiction,340.86,204.516,2.99,968,Simon and Schuster Digital Sales Inc,2889,4,4.380660252772662,136.34400000000002,0.07079127725856697,266007.0
828,The Serpent's Shadow,Rick Riordan,Excellent,4.28,82757,fiction,345.42,0.0,3.03,968,"Amazon Digital Services,  Inc.",2889,4,4.4511239946367285,345.42,0.0,354199.96
829,Duma Key,Stephen King,Intermediate,3.93,73807,fiction,844.74,506.844,7.41,969,Macmillan,2889,2,3.7262413749056766,337.896,0.1754392523364486,290061.51
830,The Shifting Fog,Kate Morton,Intermediate,3.93,69948,fiction,228.0,0.0,2.0,970,"Amazon Digital Services,  Inc.",2889,2,3.716912604056735,228.0,0.0,274895.64
832,Proven Guilty,Jim Butcher,Famous,4.41,75133,fiction,778.62,467.172,6.83,971,Simon and Schuster Digital Sales Inc,2889,3,4.1733346042071915,311.448,0.16170716510903427,331336.53
833,Ð—Ð°Ð¿Ð¸ÑÐºÐ¸ Ð¸Ð· Ð¿Ð¾Ð´Ð¿Ð¾Ð»ÑŒÑ,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",Excellent,4.17,65900,fiction,910.86,546.516,7.99,971,Random House LLC,2889,4,4.378556801899435,364.34400000000005,0.18917133956386292,274803.0
834,The Heart is a Lonely Hunter,Carson McCullers,Intermediate,3.97,67643,fiction,454.86,0.0,3.99,972,"Amazon Digital Services,  Inc.",2889,2,3.723091712347125,454.86,0.0,268542.71
835,The Infinite Sea,Rick Yancey,Intermediate,3.94,78314,fiction,454.86,0.0,3.99,973,"Amazon Digital Services,  Inc.",2889,2,3.739537980906559,454.86,0.0,308557.16
836,The Once and Future King,T.H. White,Excellent,4.08,76911,nonfiction,746.7,448.02,6.55,973,Macmillan,2889,4,4.378397641913828,298.68000000000006,0.15507788161993769,313796.88
837,Small Gods,Terry Pratchett,Excellent,4.27,72588,fiction,1220.4,732.24,10.8,977,HarperCollins Publishers,2889,4,4.425348325408139,488.1600000000001,0.25345794392523363,309950.75999999995
838,"Bud, Not Buddy",Christopher Paul Curtis,Intermediate,3.89,73000,fiction,431.66,258.996,3.82,980,"Amazon Digital Services,  Inc.",2889,2,3.7123315237276744,172.66400000000004,0.08964901349948078,283970.0
840,Predictably Irrational: The Hidden Forces that Shape Our Decisions,Dan Ariely,Excellent,4.1,61496,fiction,563.87,0.0,4.99,982,"Amazon Digital Services,  Inc.",2889,4,4.345541572064804,563.87,0.0,252133.59999999998
841,Ø§Ù„ÙÙŠÙ„ Ø§Ù„Ø£Ø²Ø±Ù‚,Ø£Ø­Ù…Ø¯ Ù…Ø±Ø§Ø¯,Intermediate,3.8,53187,nonfiction,1128.87,677.322,9.99,984,"Amazon Digital Services,  Inc.",2889,2,3.6303254640335214,451.5479999999999,0.23444859813084112,202110.59999999998
842,The Indian in the Cupboard,Lynne Reid Banks,Intermediate,3.89,77046,fiction,450.87,0.0,3.99,985,"Amazon Digital Services,  Inc.",2889,2,3.7217022932565023,450.87,0.0,299708.94
843,A Memory of Light,"Robert Jordan, Brandon Sanderson",Famous,4.5,68410,fiction,450.87,0.0,3.99,986,"Amazon Digital Services,  Inc.",2889,3,4.18405037551382,450.87,0.0,307845.0
844,Me and Earl and the Dying Girl,Jesse Andrews,Intermediate,3.58,82270,nonfiction,1241.87,745.122,10.99,988,Random House LLC,2889,2,3.640098710466625,496.74799999999993,0.25791692627206647,294526.60000000003
845,The Ugly Truth,Jeff Kinney,Excellent,4.16,68701,nonfiction,111.87,67.122,0.99,990,"Amazon Digital Services,  Inc.",2889,4,4.382787752036751,44.748000000000005,0.023233644859813083,285796.16000000003
847,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",Simon Winchester,Intermediate,3.84,71411,fiction,450.87,270.522,3.99,993,Simon and Schuster Digital Sales Inc,2862,2,3.6935084785249677,180.348,0.09452201257861635,274218.24
848,2nd Chance,"James Patterson, Andrew Gross",Excellent,4.01,68834,fiction,1388.77,833.262,12.29,993,HarperCollins Publishers,2862,4,4.338123726700136,555.508,0.291146750524109,276024.33999999997
849,The Complete Maus,Art Spiegelman,Famous,4.53,76785,nonfiction,111.87,67.122,0.99,994,"Amazon Digital Services,  Inc.",2862,3,4.213112817819939,44.748000000000005,0.023452830188679247,347836.05000000005
850,The Eyre Affair,Jasper Fforde,Intermediate,3.92,85683,nonfiction,111.87,67.122,0.99,995,"Amazon Digital Services,  Inc.",2862,2,3.749159893014573,44.748000000000005,0.023452830188679247,335877.36
851,Anne Rice's The Vampire Lestat: The Graphic Novel,"Faye Perozich, Anne Rice, John Bolton, Daerick GrÃ¶ss",Excellent,4.17,61842,fiction,111.87,0.0,0.99,996,"Amazon Digital Services,  Inc.",2862,4,4.367516219607599,111.87,0.0,257881.13999999998
853,The Art of Happiness: A Handbook for Living,"Dalai Lama XIV, Howard C. Cutler",Excellent,4.14,61498,nonfiction,1327.75,796.65,11.75,1000,Random House LLC,2862,4,4.3575472216076445,531.1,0.27835429769392034,254601.71999999997
854,The Bone Clocks,David Mitchell,Intermediate,3.81,53151,fiction,781.96,469.176,6.92,1001,Random House LLC,2862,2,3.63320784430852,312.78400000000005,0.1639329140461216,202505.31
855,Black and Blue,Anna Quindlen,Intermediate,3.86,67753,fiction,450.87,270.522,3.99,1001,"Amazon Digital Services,  Inc.",2862,2,3.690373975916866,180.348,0.09452201257861635,261526.58
857,The Last Juror,John Grisham,Intermediate,3.85,63114,nonfiction,970.67,582.402,8.59,1005,Penguin Group (USA) LLC,2862,2,3.675053034620344,388.2679999999999,0.20349475890985327,242988.9
858,Diary,Chuck Palahniuk,Intermediate,3.6,58428,fiction,1015.87,609.522,8.99,1006,Hachette Book Group,2862,2,3.5866513814061998,406.34799999999996,0.21297064989517822,210340.80000000002
859,Eleven on Top,Janet Evanovich,Excellent,4.15,84363,fiction,846.37,507.822,7.49,1006,Penguin Group (USA) LLC,2862,4,4.415462865206231,338.548,0.17743605870020965,350106.45
860,Tintenblut,"Cornelia Funke, Anthea Bell",Intermediate,3.91,82291,fiction,789.87,473.922,6.99,1007,"Amazon Digital Services,  Inc.",2862,2,3.739143046965933,315.948,0.16559119496855346,321757.81
861,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,Intermediate,3.75,56548,fiction,111.87,67.122,0.99,1007,"Amazon Digital Services,  Inc.",2862,2,3.6259699717447536,44.748000000000005,0.023452830188679247,212055.0
862,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,Intermediate,3.99,69087,nonfiction,224.87,134.922,1.99,1008,"Amazon Digital Services,  Inc.",2862,2,3.732761048261655,89.94800000000001,0.047142557651991615,275657.13
863,White Night,Jim Butcher,Famous,4.41,73534,fiction,111.87,67.122,0.99,1009,"Amazon Digital Services,  Inc.",2862,3,4.169597638702491,44.748000000000005,0.023452830188679247,324284.94
864,The Miniaturist,Jessie Burton,Intermediate,3.58,56344,fiction,224.87,134.922,1.99,1010,HarperCollins Publishers,2862,2,3.574342153290356,89.94800000000001,0.047142557651991615,201711.52
865,Dragons of Autumn Twilight,"Margaret Weis, Tracy Hickman",Excellent,4.03,76219,nonfiction,992.14,595.284,8.78,1011,Simon and Schuster Digital Sales Inc,2862,4,4.361827577774459,396.856,0.2079958071278826,307162.57
866,The Lost Colony,Eoin Colfer,Excellent,4.01,103844,nonfiction,282.5,169.5,2.5,1012,"Amazon Digital Services,  Inc.",2862,4,4.409554236266846,113.0,0.05922431865828092,416414.44
867,Extras,Scott Westerfeld,Intermediate,3.59,85873,fiction,110.88,66.528,0.99,1013,"Amazon Digital Services,  Inc.",2862,2,3.6505446771006476,44.35199999999999,0.023245283018867927,308284.07
868,The Burning Bridge,John Flanagan,Excellent,4.28,74156,nonfiction,838.88,503.328,7.49,1015,Macmillan,2862,4,4.432060860893631,335.552,0.1758658280922432,317387.68
869,The Book of Life,Deborah Harkness,Excellent,4.15,63027,fiction,334.88,0.0,2.99,1019,"Amazon Digital Services,  Inc.",2862,4,4.364813410537096,334.88,0.0,261562.05000000002
870,The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,Intermediate,3.89,66049,fiction,670.88,0.0,5.99,1020,"Amazon Digital Services,  Inc.",4480,2,3.6949491287802183,670.88,0.0,256930.61000000002
871,The Stinky Cheese Man and Other Fairly Stupid Tales,"Jon Scieszka, Lane Smith",Excellent,4.2,78487,nonfiction,334.88,200.928,2.99,1020,"Amazon Digital Services,  Inc.",4480,4,4.417921305082014,133.952,0.04485,329645.4
872,Horns,Joe Hill,Intermediate,3.92,66287,nonfiction,334.88,200.928,2.99,1022,Hachette Book Group,4480,2,3.7045739663816875,133.952,0.04485,259845.04
873,Catherine the Great: Portrait of a Woman,Robert K. Massie,Intermediate,3.91,66591,fiction,110.88,0.0,0.99,1023,"Amazon Digital Services,  Inc.",4480,2,3.7023688234126135,110.88,0.0,260370.81
874,The Year of the Flood,Margaret Atwood,Excellent,4.05,68597,fiction,894.88,536.928,7.99,1024,Simon and Schuster Digital Sales Inc,4480,4,4.34952458155019,357.952,0.11985,277817.85
875,Winter Garden,Kristin Hannah,Excellent,4.13,66577,fiction,334.88,0.0,2.99,1027,"Amazon Digital Services,  Inc.",4480,4,4.368332297932286,334.88,0.0,274963.01
876,The King of Torts,John Grisham,Intermediate,3.67,61835,nonfiction,670.88,402.528,5.99,1027,HarperCollins Publishers,4480,2,3.6174965554034797,268.352,0.08985,226934.44999999998
877,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,"Marcus Luttrell, Patrick Robinson",Excellent,4.34,46551,fiction,446.88,0.0,3.99,1030,"Amazon Digital Services,  Inc.",4440,4,4.369175337674141,446.88,0.0,202031.34
878,The 3 Mistakes of My Life,Chetan Bhagat,Intermediate,2.97,53331,fiction,894.88,536.928,7.99,1032,Random House LLC,4440,2,3.3817951481753985,357.952,0.12092972972972973,158393.07
879,The Murder of Roger Ackroyd,Agatha Christie,Excellent,4.2,71354,nonfiction,842.24,505.344,7.52,1032,"Amazon Digital Services,  Inc.",4440,4,4.401369764190234,336.896,0.11381621621621621,299686.8
880,Native Son ,Richard Wright,Intermediate,3.96,66194,fiction,334.88,0.0,2.99,1033,"Amazon Digital Services,  Inc.",4440,2,3.7163300746011494,334.88,0.0,262128.24
881,Shadow's Edge,Brent Weeks,Excellent,4.27,66390,fiction,1326.08,795.648,11.84,1033,Random House LLC,4440,4,4.409843684064951,530.4319999999999,0.1792,283485.3
882,Under the Never Sky,Veronica Rossi,Excellent,4.01,74029,fiction,446.88,0.0,3.99,1034,"Amazon Digital Services,  Inc.",4440,4,4.35076309975288,446.88,0.0,296856.29
883,True Believer,Nicholas Sparks,Intermediate,3.8,62840,fiction,558.88,0.0,4.99,1035,"Amazon Digital Services,  Inc.",4440,2,3.659297234971276,558.88,0.0,238792.0
884,The Lean Startupâ€Ž,Eric Ries,Excellent,4.04,86284,fiction,110.88,66.528,0.99,1036,"Amazon Digital Services,  Inc.",4440,4,4.386374121375599,44.35199999999999,0.014983783783783785,348587.36
885,The Golden Lily,Richelle Mead,Excellent,4.36,86929,fiction,1230.88,738.528,10.99,1037,Penguin Group (USA) LLC,4440,4,4.483667871850071,492.3520000000001,0.16633513513513515,379010.44
886,Chasing Harry Winston,Lauren Weisberger,Novice,3.32,63342,fiction,558.88,335.328,4.99,1042,Random House LLC,4440,1,3.2166794512909735,223.55200000000002,0.07552432432432432,210295.44
889,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,Excellent,4.15,64391,fiction,334.88,200.928,2.99,1044,HarperCollins Publishers,4440,4,4.368532765753418,133.952,0.045254054054054055,267222.65
890,A Long Way Down,Nick Hornby,Novice,3.41,59843,nonfiction,446.88,268.128,3.99,1046,Hachette Book Group,4440,1,3.233808245706395,178.752,0.06038918918918919,204064.63
891,Out from Boneville,"Jeff Smith, Steve Hamaker",Excellent,4.16,62330,fiction,670.88,0.0,5.99,1048,"Amazon Digital Services,  Inc.",4400,4,4.365881637799944,670.88,0.0,259292.80000000002
892,Rose Madder,Stephen King,Intermediate,3.66,70921,fiction,222.88,133.728,1.99,1049,Simon and Schuster Digital Sales Inc,4400,2,3.638312389681403,89.15199999999999,0.030392727272727276,259570.86000000002
893,"Die Trying (Jack Reacher, #2)",Lee Child,Intermediate,4.0,62128,fiction,334.88,200.928,2.99,1050,Macmillan,4400,2,3.7173177453855195,133.952,0.045665454545454544,248512.0
894,Beautiful Chaos,"Kami Garcia, Margaret Stohl, Paz Pruneda",Intermediate,3.95,69709,fiction,222.88,133.728,1.99,1050,Hachette Book Group,4400,2,3.722318033094603,89.15199999999999,0.030392727272727276,275350.55
896,Heart-Shaped Box,Joe Hill,Intermediate,3.82,65005,fiction,331.89,0.0,2.99,1052,"Amazon Digital Services,  Inc.",4400,2,3.671181377405651,331.89,0.0,248319.09999999998
897,Cabin Fever,Jeff Kinney,Excellent,4.21,63347,nonfiction,1330.89,798.534,11.99,1053,Penguin Group (USA) LLC,4400,4,4.383693163219434,532.3560000000001,0.181485,266690.87
899,Everyone Worth Knowing,Lauren Weisberger,Novice,3.39,59932,fiction,109.89,0.0,0.99,1055,"Amazon Digital Services,  Inc.",4400,1,3.228066406895959,109.89,0.0,203169.48
900,Redwall,Brian Jacques,Excellent,4.11,73918,fiction,331.89,0.0,2.99,1056,"Amazon Digital Services,  Inc.",4400,4,4.380502433190559,331.89,0.0,303802.98000000004
901,Manifest der Kommunistischen Partei,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",Intermediate,3.51,56464,fiction,331.89,0.0,2.99,1057,"Amazon Digital Services,  Inc.",4400,2,3.5537117329906325,331.89,0.0,198188.63999999998
902,The Woman in Cabin 10,Ruth Ware,Intermediate,3.67,90541,nonfiction,109.89,65.934,0.99,1058,"Amazon Digital Services,  Inc.",4400,2,3.683740033392479,43.956,0.014985,332285.47
903,The Last of the Mohicans: A Narrative of 1757,James Fenimore Cooper,Intermediate,3.69,67632,fiction,109.89,0.0,0.99,1058,"Amazon Digital Services,  Inc.",4400,2,3.639063460748929,109.89,0.0,249562.08
904,Sophie's Choice,William Styron,Excellent,4.18,66923,nonfiction,220.89,132.534,1.99,1059,"Amazon Digital Services,  Inc.",4400,4,4.384232756215674,88.356,0.030121363636363634,279738.13999999996
905,Shopaholic and Sister,Sophie Kinsella,Intermediate,3.64,69007,fiction,331.89,0.0,2.99,1059,"Amazon Digital Services,  Inc.",4400,2,3.6275597763207506,331.89,0.0,251185.48
906,The Iron Daughter,Julie Kagawa,Excellent,4.13,93340,fiction,331.89,0.0,2.99,1060,"Amazon Digital Services,  Inc.",4400,4,4.427028979738813,331.89,0.0,385494.2
907,The Prayer of Jabez:  Breaking Through to the Blessed Life,Bruce H. Wilkinson,Intermediate,3.92,57468,nonfiction,899.1,539.46,8.1,1061,"Amazon Digital Services,  Inc.",4400,2,3.6797734560710857,359.64,0.12260454545454547,225274.56
908,The Age of Miracles,Karen Thompson Walker,Intermediate,3.64,61296,fiction,1314.24,788.544,11.84,1062,Random House LLC,4400,2,3.606975687912893,525.696,0.17921454545454546,223117.44
909,Have a Little Faith: A True Story,Mitch Albom,Excellent,4.16,60002,nonfiction,220.89,132.534,1.99,1066,Hachette Book Group,4400,4,4.359269185825956,88.356,0.030121363636363634,249608.32
910,My Life in France,"Julia Child, Alex Prud'Homme",Excellent,4.16,63100,fiction,1330.89,798.534,11.99,1066,Penguin Group (USA) LLC,4400,4,4.368014496731192,532.3560000000001,0.181485,262496.0
911,The Rosie Effect,Graeme Simsion,Intermediate,3.56,27308,fiction,1225.44,735.264,11.04,1068,Macmillan,4360,2,3.442522318980342,490.17600000000004,0.16863853211009175,97216.48
912,The Secret of the Nagas.,Amish Tripathi,Intermediate,3.98,50158,fiction,109.89,65.934,0.99,1069,"Amazon Digital Services,  Inc.",4360,2,3.674139547821161,43.956,0.015122477064220183,199628.84
914,Flipped,Wendelin Van Draanen,Intermediate,3.94,79264,nonfiction,109.89,0.0,0.99,1072,"Amazon Digital Services,  Inc.",4360,2,3.741632585583928,109.89,0.0,312300.16
917,Relic,"Douglas Preston, Lincoln Child",Excellent,4.01,68011,fiction,858.03,514.818,7.73,1075,Hachette Book Group,4360,4,4.3360342184589395,343.212,0.11807752293577982,272724.11
918,Notes from a Small Island,Bill Bryson,Intermediate,3.91,66947,fiction,442.89,0.0,3.99,1076,"Amazon Digital Services,  Inc.",4360,2,3.703295042983198,442.89,0.0,261762.77000000002
919,Small Favor,Jim Butcher,Famous,4.43,70029,nonfiction,1219.89,731.934,10.99,1077,Random House LLC,4360,3,4.167113650539196,487.95600000000013,0.16787477064220183,310228.47
920,The Walking Dead Compendium Volume 1,Robert Kirkman,Famous,4.43,57764,fiction,331.89,0.0,2.99,1078,"Amazon Digital Services,  Inc.",4360,3,4.133665911071365,331.89,0.0,255894.52
921,Princess Academy,Shannon Hale,Excellent,4.01,82470,fiction,1414.14,848.484,12.74,1080,Simon and Schuster Digital Sales Inc,4360,4,4.3695205042486736,565.6560000000001,0.19460642201834863,330704.69999999995
922,"Everything, Everything","Nicola Yoon, David Yoon",Excellent,4.11,132552,fiction,331.89,0.0,2.99,1081,"Amazon Digital Services,  Inc.",4360,4,4.481955824532516,331.89,0.0,544788.7200000001
923,Pygmalion,George Bernard Shaw,Intermediate,3.9,70079,fiction,331.89,0.0,2.99,1082,"Amazon Digital Services,  Inc.",4360,2,3.7082376372640096,331.89,0.0,273308.1
924,Flight Behavior,Barbara Kingsolver,Intermediate,3.75,57078,fiction,109.89,65.934,0.99,1085,"Amazon Digital Services,  Inc.",4360,2,3.6275905423412613,43.956,0.015122477064220183,214042.5
925,Grip of the Shadow Plague,Brandon Mull,Excellent,4.26,65638,fiction,548.9,0.0,4.99,1089,"Amazon Digital Services,  Inc.",4360,4,4.404864782408911,548.9,0.0,279617.88
926,Bridget Jones: The Edge of Reason,Helen Fielding,Intermediate,3.53,73093,nonfiction,1098.9,659.34,9.99,1090,"Amazon Digital Services,  Inc.",4360,2,3.6045526915555817,439.56000000000006,0.15122477064220186,258018.28999999998
927,Captain Corelli's Mandolin,Louis de BerniÃ¨res,Intermediate,3.95,57583,fiction,108.9,65.34,0.99,1091,"Amazon Digital Services,  Inc.",4360,2,3.6891207317235346,43.56,0.014986238532110093,227452.85
928,At First Sight,Nicholas Sparks,Intermediate,3.81,62219,fiction,108.9,65.34,0.99,1091,"Amazon Digital Services,  Inc.",4320,2,3.6605720027090736,43.56,0.015125000000000001,237054.39
929,Down Under,Bill Bryson,Excellent,4.05,58688,fiction,438.9,0.0,3.99,1093,"Amazon Digital Services,  Inc.",4320,4,4.322422683858714,438.9,0.0,237686.4
930,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,Excellent,4.32,56918,nonfiction,1230.9,738.54,11.19,1095,HarperCollins Publishers,4320,4,4.398102904574056,492.3600000000001,0.17095833333333332,245885.76
931,The Orphan Master's Son,Adam Johnson,Excellent,4.06,52765,fiction,108.9,65.34,0.99,1097,Macmillan,4320,4,4.306941669251136,43.56,0.015125000000000001,214225.89999999997
932,Enchanters' End Game,David Eddings,Excellent,4.17,69134,fiction,438.9,0.0,3.99,1098,"Amazon Digital Services,  Inc.",4320,4,4.386879186872081,438.9,0.0,288288.77999999997
933,Persepolis,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",Excellent,4.36,71353,nonfiction,108.9,0.0,0.99,1099,"Amazon Digital Services,  Inc.",4320,4,4.449367329616482,108.9,0.0,311099.08
934,The Chosen,Chaim Potok,Excellent,4.03,70701,fiction,218.9,131.34,1.99,1099,"Amazon Digital Services,  Inc.",4320,4,4.3487726796725275,87.56,0.03040277777777778,284925.03
935,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,"Irving Stone, ×©×ž×•××œ ×©× ×™×¦×¨",Excellent,4.09,61256,fiction,438.9,0.0,3.99,1100,"Amazon Digital Services,  Inc.",4320,4,4.34186228954226,438.9,0.0,250537.03999999998
936,El juego del Ã¡ngel,"Carlos Ruiz ZafÃ³n, Lucia Graves",Intermediate,3.86,46225,fiction,1351.9,811.14,12.29,1101,HarperCollins Publishers,4320,2,3.62395452598362,540.7600000000001,0.1877638888888889,178428.5
937,Where Rainbows End,Cecelia Ahern,Intermediate,3.95,55236,nonfiction,1208.9,725.34,10.99,1101,Random House LLC,4320,2,3.6818920333585408,483.56000000000006,0.1679027777777778,218182.2
938,Amelia Bedelia,"Peggy Parish, Fritz Siebel",Excellent,4.15,72329,fiction,878.9,527.34,7.99,1102,Penguin Group (USA) LLC,4320,4,4.3887273860388465,351.55999999999995,0.12206944444444445,300165.35000000003
939,This Man,Jodi Ellen Malpas,Excellent,4.13,79461,fiction,108.9,65.34,0.99,1102,"Amazon Digital Services,  Inc.",4320,4,4.399063796691628,43.56,0.015125000000000001,328173.93
940,A Dog's Purpose ,W. Bruce Cameron,Excellent,4.35,65091,fiction,328.9,0.0,2.99,1105,"Amazon Digital Services,  Inc.",4320,4,4.430411046306842,328.9,0.0,283145.85
941,An Ember in the Ashes,Sabaa Tahir,Excellent,4.32,45492,fiction,603.9,362.34,5.49,1106,HarperCollins Publishers,4320,4,4.3591778307925315,241.56,0.08387499999999999,196525.44
942,"Lover Enshrined, part one",J.R. Ward,Excellent,4.12,87432,fiction,988.9,593.34,8.99,1106,Random House LLC,4320,4,4.412670152060347,395.55999999999995,0.13734722222222223,360219.84
943,The Golem and the Jinni,Helene Wecker,Excellent,4.1,59650,fiction,438.9,0.0,3.99,1107,"Amazon Digital Services,  Inc.",4320,4,4.340247091463008,438.9,0.0,244564.99999999997
944,Ø§Ù„Ø£Ø³ÙˆØ¯ ÙŠÙ„ÙŠÙ‚ Ø¨Ùƒ,"Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi",Intermediate,3.72,42958,nonfiction,1200.1,720.06,10.91,1107,Simon and Schuster Digital Sales Inc,4320,2,3.569221665319276,480.03999999999996,0.16668055555555555,159803.76
945,The Slippery Slope,"Lemony Snicket, Brett Helquist",Intermediate,4.0,81362,fiction,988.9,593.34,8.99,1111,Penguin Group (USA) LLC,4320,2,3.7641707813711145,395.55999999999995,0.13734722222222223,325448.0
946,Bleak House,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",Intermediate,4.0,67433,fiction,988.9,593.34,8.99,1112,HarperCollins Publishers,4320,2,3.7315515686394782,395.55999999999995,0.13734722222222223,269732.0
947,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",Esphyr Slobodkina,Excellent,4.12,72504,fiction,548.9,329.34,4.99,1118,"Amazon Digital Services,  Inc.",4280,4,4.380147182752726,219.56,0.07694859813084111,298716.48
948,Furies of Calderon ,Jim Butcher,Excellent,4.12,70269,fiction,108.9,0.0,0.99,1119,"Amazon Digital Services,  Inc.",4280,4,4.374707981414888,108.9,0.0,289508.28
